imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt0113820,Mighty Morphin Power Rangers: The Movie,1995,1995-07-21,"Action, Adventure, Family",95,"USA, Japan, Australia, New Zealand",English,Bryan Spicer,"John Kamps, Arne Olsen",Twentieth Century Fox,"Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank, Amy Jo Johnson, David Yost, Paul Schrier, Jason Narvy, Paul Freeman, Gabrielle Fitzpatrick, Nicholas Bell, Peta-Marie Rixon, Jean Paul Bell, Kerry Casey, Mark Ginther","A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea.",5.2,23918,15000000,38187431,66433194,137.0,81.0
tt0113845,Money Train,1995,1996-05-17,"Action, Comedy, Crime",110,USA,English,Joseph Ruben,"Doug Richardson, Doug Richardson",Columbia Pictures,"Wesley Snipes, Woody Harrelson, Jennifer Lopez, Robert Blake, Chris Cooper, Joe Grifasi, Scott Sowers, Skipp Sudduth, Vincent Laresca, Nelson Vasquez, Vincent Patrick, Aida Turturro, Alvaleta Guess, Vincent Pastore, David Tawil","A vengeful New York City transit cop decides to steal a trainload of subway fares. His foster brother, a fellow cop, tries to protect him.",5.7,37067,68000000,35431113,35431113,69.0,44.0
tt0113855,Mortal Kombat,1995,1995-12-15,"Action, Adventure, Fantasy",101,USA,English,Paul W.S. Anderson,"Ed Boon, John Tobias",New Line Cinema,"Christopher Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa, Bridgette Wilson-Sampras, Talisa Soto, Trevor Goddard, Chris Casamassa, FranĂ§ois Petit, Keith Cooke, Hakim Alston, Kenneth Edwards, John Fujioka, Daniel Haggard, Sandy Helberg",Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.,5.8,95533,18000000,70454098,122195920,313.0,86.0
tt0113862,Mr. Holland's Opus,1995,1996-05-17,"Drama, Music",143,USA,"English, American Sign Language",Stephen Herek,Patrick Sheane Duncan,Hollywood Pictures,"Richard Dreyfuss, Glenne Headly, Jay Thomas, Olympia Dukakis, William H. Macy, Alicia Witt, Terrence Howard, Damon Whitaker, Jean Louisa Kelly, Alexandra Boyd, Nicholas John Renner, Joseph Anderson, Anthony Natale, Joanna Gleason, Beth Maitland",A frustrated composer finds fulfillment as a high school music teacher.,7.3,33944,23000000,82569971,106269971,169.0,43.0
tt0113896,My Family,1995,1995-05-03,Drama,128,USA,"English, Spanish",Gregory Nava,"Gregory Nava, Anna Thomas",American Playhouse,"Edward James Olmos, Rafael Cortes, Ivette Reina, Amelia Zapata, Jacob Vargas, Emilio Del Haro, Abel Woolrich, LeĂłn Singer, Rosalee Mayeux, Jennifer Lopez, Alicia del Lago, Thomas Rosales Jr., Anthony Gonzalez, Michael Gonzalez, Esai Morales","A man makes his way from Mexico to L.A. in the 1920s, gets married and raises a big family there. The movie follows the children until they, too, get married and have children in the 1960s.",7.3,3497,5500000,11079373,11079373,23.0,18.0
tt0113957,The Net,1995,1995-10-06,"Action, Crime, Drama",114,USA,"English, Spanish",Irwin Winkler,"John Brancato, Michael Ferris",Columbia Pictures,"Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle, Ken Howard, Ray McKinnon, Daniel Schorr, L. Scott Caldwell, Robert Gossett, Kristina Krofft, Juan Garcia, Tony Perez, Margo Winkler, Gene Kirkwood","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.",5.9,57492,22000000,50727965,110627965,181.0,57.0
tt0113965,Never Talk to Strangers,1995,1995-10-20,"Crime, Drama, Romance",86,"USA, Canada, Germany",English,Peter Hall,"Lewis A. Green, Jordan Rush",TriStar Pictures,"Rebecca De Mornay, Antonio Banderas, Dennis Miller, Len Cariou, Harry Dean Stanton, Eugene Lipinski, Martha Burns, Beau Starr, Phillip Jarrett, Tim Kelleher, Emma Corosky, Susan Coyne, Joseph R. Gannascoli, Reg Dreger, Frances Hyland","Sarah Taylor, a criminal psychologist, embarks on a torrid affair with a seductive stranger. However, she begins doubting whether she can trust him when a mysterious stalker begins harassing her.",5.2,6013,6400000,6858261,6858261,36.0,17.0
tt0113967,New Jersey Drive,1995,1995-04-19,"Crime, Drama",98,USA,English,Nick Gomez,"Nick Gomez, Nick Gomez",40 Acres & A Mule Filmworks,"Shar-Ron Corley, Gabriel Casseus, Saul Stein, Gwen McGee, Andre Moore, Donald Faison, Conrad Meertins Jr., Devin Eggleston, Koran C. Thomas, Michele Morgan, Samantha Brown, Christine Baranski, Robert Jason Jackson, Roscoe Orman, Heavy D","Jason and Midget are two young, black teenagers living in Newark,New Jersey, the unofficial car theft capital of the world. Their favourite pastime is that of everybody in their ...",6.7,2669,5000000,3565508,3565508,17.0,8.0
tt0113972,Nick of Time,1995,1995-11-22,"Action, Crime, Drama",90,USA,English,John Badham,Patrick Sheane Duncan,Paramount Pictures,"Johnny Depp, Courtney Chase, Charles S. Dutton, Christopher Walken, Roma Maffia, Marsha Mason, Peter Strauss, Gloria Reuben, Bill Smitrovich, G.D. Spradlin, Yul Vazquez, Edith Diaz, Armando Ortega, C.J. Bau, Cynthena Sanders","An unimpressive, everyday man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",6.3,37283,33000000,8175346,8175346,133.0,36.0
tt0113987,Nixon,1995,1996-03-15,"Biography, Drama, History",192,USA,"English, Mandarin, Russian",Oliver Stone,"Stephen J. Rivele, Christopher Wilkinson",Cinergi Pictures Entertainment,"Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris, Bob Hoskins, E.G. Marshall, David Paymer, David Hyde Pierce, Paul Sorvino, Mary Steenburgen, J.T. Walsh, James Woods, Brian Bedford, Kevin Dunn, Fyvush Finkel","A biographical story of former U.S. President Richard Milhous Nixon, from his days as a young boy, to his eventual Presidency, which ended in shame.",7.1,27389,44000000,13681765,13681765,170.0,88.0
tt0114008,Nothing to Lose,1995,1998-11-13,Drama,108,USA,English,Eric Bross,"Eric Bross, Tom Cudworth",BMG Independents,"Adrien Brody, Michael Gallagher, Sybil Darrow, Tony Gillan, James E. Moriarty, Lisa Roberts Gillan, Frank Vincent, Gayle Scott, Greg Zittel, Jerry Moore, David Deblinger, Anna Manfredi, Paul Coughlan, Frank Page, James Vincent Romano","Ray and his good friends grew up in their working class neighbourhood. Ray is a salesman but dreams of something more: he wants his own business, and wants to marry his childhood sweetheart...",5.8,339,200000,15843,15843,14.0,9.0
tt0114057,Othello,1995,1996-04-05,"Drama, Romance",123,"USA, UK",English,Oliver Parker,"Oliver Parker, William Shakespeare",Castle Rock Entertainment,"Laurence Fishburne, IrĂ¨ne Jacob, Kenneth Branagh, Nathaniel Parker, Michael Maloney, Anna Patrick, Nicholas Farrell, Indra OvĂ©, Michael Sheen, AndrĂ© Oumansky, Philip Locke, John Savident, Gabriele Ferzetti, Pierre Vaneck","The Moorish General Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his Lieutenant Michael Cassio, when in reality, it is all part of the scheme of a bitter Ensign named Iago.",6.9,8670,11000000,2844379,2844379,49.0,30.0
tt0114069,Outbreak,1995,1995-04-21,"Action, Drama, Thriller",127,USA,"English, Korean, French",Wolfgang Petersen,"Laurence Dworet, Robert Roy Pool",Warner Bros.,"Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey, Cuba Gooding Jr., Donald Sutherland, Patrick Dempsey, Zakes Mokae, Malick Bowens, Susan Lee Hoffman, Benito Martinez, Bruce Jarchow, Leland Hayward III, Daniel Chodos, Dale Dye",Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.,6.6,102410,50000000,67659560,189859560,147.0,71.0
tt0114095,Party Girl,1995,1995-06-09,Comedy,94,USA,English,Daisy von Scherler Mayer,"Harry Birckmayer, Harry Birckmayer",Party Productions,"Parker Posey, Anthony DeSando, Guillermo DĂ­az, Donna Mitchell, Liev Schreiber, Omar Townsend, Sasha von Scherler, Lum Chang Pang, Elizabeth Beer, Richard Topol, C. Francis Blackchild, John Ventimiglia, Dwight Ewell, Teresa Lebron, Wendell Daughtery","Party girl Mary gets bailed out of jail by her librarian godmother. She starts working at the library, slowly fills her empty brain and gets anal.",6.6,4190,150000,472370,472370,37.0,27.0
tt0114108,The Pebble and the Penguin,1995,1996-05-24,"Animation, Adventure, Comedy",74,"Ireland, USA",English,"Don Bluth, Gary Goldman","Rachel Koretsky, Stephen Whitestone",Metro-Goldwyn-Mayer (MGM),"Martin Short, Annie Golden, Jim Belushi, Tim Curry, Alissa King, Stevie Vallance, Will Ryan, Neil Ross, Stan Jones, S. Scott Bullock, Philip L. Clarke, Shani Wallis, B.J. Ward, Hamilton Camp, Angeline Ball",A lovable but introverted penguin named Hubie plans to present his betrothal pebble to the bird of his dreams.,5.6,4293,28000000,3983912,3983912,40.0,8.0
tt0114113,The Perez Family,1995,1995-05-12,"Comedy, Romance, Drama",113,USA,English,Mira Nair,"Christine Bell, Robin Swicord",The Samuel Goldwyn Company,"Marisa Tomei, Alfred Molina, Anjelica Huston, Chazz Palminteri, Trini Alvarado, Celia Cruz, Ranjit Chowdhry, Diego Wallraff, Ellen Cleghorne, Angela Lanza, Jose Felipe Padron, LĂˇzaro PĂ©rez, Bill Sage, Vincent Gallo, Billy Hopkins","In an attempt to secure a sponsor, an unlikely group of Cuban refugees become a ""family"" as the U.S. Immigration and Naturalization Service gives families priority over others. In the ...",6.0,2027,11000000,2832826,2832826,19.0,16.0
tt0114148,Pocahontas,1995,1995-10-13,"Animation, Adventure, Drama",81,USA,"English, Algonquin","Mike Gabriel, Eric Goldberg","Carl Binder, Susannah Grant",Walt Disney Pictures,"Joe Baker, Christian Bale, Irene Bedard, Billy Connolly, James Apaumut Fall, Mel Gibson, Linda Hunt, John Kassir, Judy Kuhn, Danny Mann, Russell Means, David Ogden Stiers, Michelle St. John, Gordon Tootoosis, Frank Welker",An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth-century Virginia.,6.7,157100,55000000,141579773,346079773,240.0,102.0
tt0114168,Powder,1995,1995-10-27,"Drama, Fantasy, Mystery",111,USA,English,Victor Salva,Victor Salva,Caravan Pictures,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum, Brandon Smith, Bradford Tatum, Susan Tyrrell, Missy Crider, Ray Wise, Esteban Powell, Reed Frerichs, Chad Cox, Joe Marchman, Philip Maurice Hayes, Danette McMahon",An off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit.,6.6,27432,9500000,30862156,30862156,168.0,36.0
tt0114194,The Prophecy,1995,1995-09-01,"Action, Crime, Drama",98,USA,English,Gregory Widen,Gregory Widen,First Look International,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Viggo Mortensen, Amanda Plummer, Moriah 'Shining Dove' Snyder, Adam Goldberg, Steve Hytner, J.C. Quinn, Emma Shenah, Albert Nelson, Shawn Nelson, Emily Conforto, Sioux-z Jessup","The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",6.5,27637,8000000,16115878,16115878,198.0,63.0
tt0114214,The Quick and the Dead,1995,1995-02-10,"Action, Romance, Thriller",107,"Japan, USA","English, Spanish",Sam Raimi,Simon Moore,TriStar Pictures,"Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio, Tobin Bell, Roberts Blossom, Kevin Conway, Keith David, Lance Henriksen, Pat Hingle, Gary Sinise, Mark Boone Junior, Olivia Burnette, Fay Masterson, Raynor Scheine","A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.",6.4,80130,32000000,18636537,18636537,244.0,73.0
tt0114272,Restoration,1995,1996-02-02,"Biography, Drama, History",117,"USA, UK","English, Latin",Michael Hoffman,"Rose Tremain, Rupert Walters",Avenue Pictures,"Robert Downey Jr., Sam Neill, David Thewlis, Polly Walker, Meg Ryan, Ian McKellen, Hugh Grant, Ian McDiarmid, Mary MacLeod, Mark Letheren, Sandy McDade, Rosalind Bennett, Willie Ross, David Gant, Benjamin Whitrow","The exiled royal physician to King Charles II devotes himself to helping Londoners suffering from the plague, and in the process falls in love with an equally poor woman.",6.6,8536,19000000,4005941,4005941,49.0,28.0
tt0114287,Rob Roy,1995,1995-05-26,"Adventure, Biography, Drama",139,UK,English,Michael Caton-Jones,Alan Sharp,United Artists,"Liam Neeson, Jessica Lange, John Hurt, Tim Roth, Eric Stoltz, Andrew Keir, Brian Cox, Brian McCardie, Gilbert Martin, Vicki Masson, Gilly Gilchrist, Jason Flemyng, Ewan Stewart, David Hayman, Brian McArthur","In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",6.9,38949,28000000,31596911,31596911,138.0,47.0
tt0114296,Roommates,1995,1995-03-03,"Comedy, Drama",108,USA,English,Peter Yates,"Max Apple, Max Apple",Hollywood Pictures,"Peter Falk, D.B. Sweeney, Julianne Moore, Ellen Burstyn, Jan Rubes, Joyce Reehling, Ernie Sabella, John Cunningham, Noah Fleiss, Lisa Davis, Rohn Thomas, Karl Mackey, Zygmund Szarnicki, Lee Alan McConnell, David Cutter",An elderly yet young-at-heart man moves in with his grandson and both their lives turn upside-down.,6.4,1658,22000000,12096881,12096881,20.0,12.0
tt0114319,Sabrina,1995,1996-01-26,"Comedy, Drama, Romance",127,"Germany, USA","English, French",Sydney Pollack,"Samuel A. Taylor, Billy Wilder",Constellation Entertainment,"Harrison Ford, Julia Ormond, Greg Kinnear, Nancy Marchand, John Wood, Richard Crenna, Angie Dickinson, Lauren Holly, Dana Ivey, Miriam Colon, Elizabeth Franz, Fanny Ardant, ValĂ©rie Lemercier, Patrick Bruel, Becky Ann Baker","An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.",6.3,34544,58000000,53672080,53672080,130.0,47.0
tt0114323,Safe,1995,1995-06-30,Drama,119,"UK, USA","English, Spanish",Todd Haynes,Todd Haynes,American Playhouse Theatrical Films,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess, Ronnie Farer, Jodie Markell, Susan Norman, Martha Velez, Chauncey Leopardi, Saachiko, Tim Gardner, Wendy Haynes, Allan Wasserman, Jean St. James, Steven Gilborn",An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,7.2,11559,1000000,512245,512245,128.0,61.0
tt0114345,The Scarlet Letter,1995,1995-12-29,"Drama, Romance",135,USA,English,Roland JoffĂ©,"Nathaniel Hawthorne, Douglas Day Stewart",Allied Stars Ltd.,"Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh, Edward Hardwicke, Robert Prosky, Roy Dotrice, Joan Plowright, Malcolm Storry, James Bearden, Larissa Laskin, Amy Wright, George Aguilar, Tim Woodward, Joan Gregson",An affair between a young woman and a pastor has disastrous consequences.,5.3,13749,46000000,10382407,10382407,96.0,37.0
tt0114367,Screamers,1995,1996-01-26,"Horror, Sci-Fi, Thriller",108,Canada,English,Christian Duguay,"Philip K. Dick, Dan O'Bannon",Triumph Films,"Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer, Charles Edwin Powell, Ron White, Michael Caloz, Liliana Komorowska, Jason Cavalier, Leni Parker, Sylvain MassĂ©, Bruce Boa, Tom Berry, Henry Ramer",Soldiers attempting to negotiate the end to a long-running war discover the robots they built to assassinate enemy combatants have gained sentience and are plotting against both sides.,6.4,23736,20000000,5711695,5711695,146.0,63.0
tt0114369,Se7en,1995,1996-01-05,"Crime, Drama, Mystery",127,USA,English,David Fincher,Andrew Kevin Walker,Cecchi Gori Pictures,"Morgan Freeman, Andrew Kevin Walker, Daniel Zacapa, Brad Pitt, Gwyneth Paltrow, John Cassini, Bob Mack, Peter Crombie, Reg E. Cathey, R. Lee Ermey, George Christy, Endre Hules, Hawthorne James, William Davidson, Bob Collins","Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",8.6,1327366,33000000,100125643,327311859,1294.0,258.0
tt0114371,Search and Destroy,1995,1995-05-05,"Action, Comedy, Drama",90,USA,English,David Salle,"Howard Korder, Michael Almereyda",Autumn Pictures,"Dennis Hopper, Jason Ferraro, Robert Knepper, Griffin Dunne, Martin Scorsese, Rosanna Arquette, David Thornton, Linda Wahl, Christopher Walken, Illeana Douglas, Ethan Hawke, Laurie Godet, Randy Pearlstein, Vincent Angell, Nicole Burdette","A satire about desperate hustling, pop philosophy and big money.",5.5,1174,4000000,389503,389503,23.0,6.0
tt0114388,Sense and Sensibility,1995,1996-03-08,"Drama, Romance",136,"USA, UK","English, French",Ang Lee,"Jane Austen, Emma Thompson",Columbia Pictures,"James Fleet, Tom Wilkinson, Harriet Walter, Kate Winslet, Emma Thompson, Gemma Jones, Hugh Grant, Emilie FranĂ§ois, Elizabeth Spriggs, Robert Hardy, Ian Brimble, Isabelle Amyes, Alan Rickman, Greg Wise, Alexander John","Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the titular opposites.",7.6,94440,16000000,43182776,134582776,217.0,51.0
tt0114436,Showgirls,1995,1995-09-22,Drama,128,"France, USA",English,Paul Verhoeven,Joe Eszterhas,Carolco Pictures,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi, Alan Rachins, Gina Ravera, Lin Tucci, Greg Travis, Al Ruscio, Patrick Bristow, William Shockley, Bobbie Phillips, Dewey Weber, Rena Riffel","Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.",4.8,58500,45000000,20350754,20350754,470.0,167.0
