,genres,imdb_id,production_companies,Title,year,GDP in Trilion $,GDP growth rate %,Duration,Country,Director,Budget,USA_gross_income,Worldwide_gross_income
87,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0115676,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]",Big Bully,1996,11.031,3.8,90,USA,Steve Miner,15000000,2042530,2042530
88,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0118158,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Scott Free Productions', 'id': 1645}]",White Squall,1996,11.031,3.8,129,"USA, UK",Ridley Scott,38000000,10292300,10292300
89,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt0117002,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'NFH Productions', 'id': 18737}]",Mary Reilly,1996,11.031,3.8,108,"USA, UK",Stephen Frears,47000000,5707094,12379402
90,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0115759,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'WCG Entertainment Productions', 'id': 456}, {'name': 'Mark Gordon Productions', 'id': 11362}]",Broken Arrow,1996,11.031,3.8,108,USA,John Woo,50000000,70770147,150270147
91,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0115734,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'Columbia Pictures Corporation', 'id': 441}]",Bottle Rocket,1996,11.031,3.8,91,USA,Wes Anderson,7000000,560069,560069
92,"[{'id': 35, 'name': 'Comedy'}]",tt0116483,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Brillstein-Grey Entertainment', 'id': 1606}, {'name': 'Robert Simonds Productions', 'id': 3929}]",Happy Gilmore,1996,11.031,3.8,92,USA,Dennis Dugan,12000000,38824099,41205099
93,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0116324,"[{'name': 'Miramax Films', 'id': 14}]",Flirting with Disaster,1996,11.031,3.8,92,USA,David O. Russell,7000000,14702438,14702438
94,"[{'id': 35, 'name': 'Comedy'}]",tt0115685,"[{'name': 'United Artists', 'id': 60}]",The Birdcage,1996,11.031,3.8,117,USA,Mike Nichols,31000000,124060553,185260553
95,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0116253,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]",Executive Decision,1996,11.031,3.8,133,USA,Stuart Baird,55000000,56569216,121969216
96,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0116282,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]",Fargo,1996,11.031,3.8,98,"USA, UK","Joel Coen, Ethan Coen",7000000,24611975,60611975
97,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0116514,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Trans Atlantic Entertainment', 'id': 15343}]",Hellraiser: Bloodline,1996,11.031,3.8,85,USA,Kevin Yagher,4000000,9336886,9336886
98,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0117381,"[{'name': 'Paramount Pictures', 'id': 4}]",Primal Fear,1996,11.031,3.8,129,USA,Gregory Hoblit,30000000,56116183,102616183
99,"[{'id': 35, 'name': 'Comedy'}]",tt0116414,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]",Girl 6,1996,11.031,3.8,108,USA,Spike Lee,12000000,4939939,4939939
100,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",tt0115956,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Davis Entertainment', 'id': 1302}]",Courage Under Fire,1996,11.031,3.8,116,USA,Edward Zwick,46000000,59031057,100860818
101,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0117060,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Cruise/Wagner Productions', 'id': 44}]",Mission: Impossible,1996,11.031,3.8,110,USA,Brian De Palma,80000000,180981856,457731166
102,"[{'id': 14, 'name': 'Fantasy'}]",tt0116136,"[{'name': 'Universal Pictures', 'id': 33}]",DragonHeart,1996,11.031,3.8,103,USA,Rob Cohen,57000000,51367375,115267375
103,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0116683,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Allied Filmmakers', 'id': 1755}]",James and the Giant Peach,1996,11.031,3.8,79,"UK, USA",Henry Selick,38000000,28946127,28946127
104,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0116269,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Miramax Films', 'id': 14}]",Faithful,1996,11.031,3.8,91,USA,Paul Mazursky,13000000,2104439,2104439
105,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0117705,"[{'name': 'Warner Bros. Family Entertainment', 'id': 3592}, {'name': 'Northern Lights Entertainment', 'id': 8816}, {'name': 'Courtside Seats Productions', 'id': 55527}]",Space Jam,1996,11.031,3.8,88,USA,Joe Pytka,80000000,90418342,230418342
106,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0117104,"[{'name': 'TriStar Pictures', 'id': 559}]",Mrs. Winterbourne,1996,11.031,3.8,105,USA,Richard Benjamin,25000000,10082005,10082005
107,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0117420,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'MDP Worldwide', 'id': 10828}, {'name': 'Selima Films AVV', 'id': 38114}]",The Quest,1996,11.031,3.8,95,"USA, Canada",Jean-Claude Van Damme,30000000,21686547,57400547
108,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt0116322,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'The Bubble Factory', 'id': 27128}, {'name': 'American Films', 'id': 38181}]",Flipper,1996,11.031,3.8,95,USA,Alan Shapiro,25530000,20080020,20080020
109,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0115963,"[{'name': 'Columbia Pictures', 'id': 5}]",The Craft,1996,11.031,3.8,101,USA,Andrew Fleming,15000000,24819936,24819936
110,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0117260,"[{'name': ""Po' Boy Productions"", 'id': 11787}]",Original Gangstas,1996,11.031,3.8,99,USA,"Larry Cohen, Fred Williamson",4800000,3718087,3718087
111,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0117500,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]",The Rock,1996,11.031,3.8,136,USA,Michael Bay,75000000,134069511,335062621
112,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt0117998,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Constant c Productions', 'id': 23370}]",Twister,1996,11.031,3.8,113,USA,Jan de Bont,92000000,241721524,494471524
113,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0115571,"[{'name': 'Live Entertainment', 'id': 285}, {'name': 'Steelwork Films', 'id': 12450}, {'name': 'Mediaworks', 'id': 12451}]",The Arrival,1996,11.031,3.8,115,"USA, Mexico",David Twohy,25000000,14063331,14063331
114,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",tt0117331,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'The Ladd Company', 'id': 7965}]",The Phantom,1996,11.031,3.8,100,"Australia, USA",Simon Wincer,45000000,17323326,17323326
115,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0117765,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]",Striptease,1996,11.031,3.8,115,USA,Andrew Bergman,40000000,33109743,113309743
116,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt0116669,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Great Oaks Entertainment', 'id': 2173}]",Jack,1996,11.031,3.8,113,USA,Francis Ford Coppola,45000000,58620973,58620973
117,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0116629,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Centropolis Entertainment', 'id': 347}]",Independence Day,1996,11.031,3.8,145,USA,Roland Emmerich,75000000,306169268,817400891
118,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0116277,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandalay Entertainment', 'id': 1236}]",The Fan,1996,11.031,3.8,116,USA,Tony Scott,55000000,18626419,18626419
119,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0116583,"[{'name': 'Walt Disney Pictures', 'id': 2}]",The Hunchback of Notre Dame,1996,11.031,3.8,91,USA,"Gary Trousdale, Kirk Wise",100000000,100138851,325338851
120,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0115798,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",The Cable Guy,1996,11.031,3.8,96,USA,Ben Stiller,47000000,60240295,102825796
121,"[{'id': 35, 'name': 'Comedy'}]",tt0116778,"[{'name': 'Motion Picture Corporation of America', 'id': 2090}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Kingpin,1996,11.031,3.8,114,USA,"Bobby Farrelly, Peter Farrelly",27000000,25023434,25023434
122,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0116213,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]",Eraser,1996,11.031,3.8,115,USA,Chuck Russell,100000000,101295562,242295562
123,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",tt0117218,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]",The Nutty Professor,1996,11.031,3.8,95,USA,Tom Shadyac,54000000,128814019,273961019
124,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0116040,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Davis Entertainment', 'id': 1302}]",Daylight,1996,11.031,3.8,114,USA,Rob Cohen,80000000,33023469,159212469
125,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt0116365,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'Universal Pictures', 'id': 33}]",The Frighteners,1996,11.031,3.8,110,"New Zealand, USA",Peter Jackson,30000000,16759216,29359216
126,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",tt0116905,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Rio Dulce', 'id': 11948}]",Lone Star,1996,11.031,3.8,135,USA,John Sayles,5000000,12408986,12408986
127,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",tt0117333,"[{'name': 'Touchstone Pictures', 'id': 9195}]",Phenomenon,1996,11.031,3.8,123,USA,Jon Turteltaub,32000000,104636382,152036382
128,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0117628,"[{'name': 'Fox Searchlight Pictures', 'id': 43}]",Shes the One,1996,11.031,3.8,96,USA,Edward Burns,3500000,9538948,9538948
129,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0117913,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]",A Time to Kill,1996,11.031,3.8,149,USA,Joel Schumacher,40000000,108766007,152266007
130,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0116320,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",Fled,1996,11.031,3.8,98,USA,Kevin Hooks,25000000,17193231,17193231
131,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",tt0116707,[],Joes Apartment,1996,11.031,3.8,80,USA,John Payson,13000000,4619014,4619014
132,"[{'id': 35, 'name': 'Comedy'}]",tt0116313,"[{'name': 'Scott Rudin Productions', 'id': 258}]",The First Wives Club,1996,11.031,3.8,103,USA,Hugh Wilson,26000000,105489203,181489203
133,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0117438,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Brian Grazer/Scott Rudin Productions', 'id': 90663}]",Ransom,1996,11.031,3.8,121,USA,Ron Howard,80000000,136492681,309492681
134,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0115857,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chicago Pacific Entertainment', 'id': 2377}, {'name': 'Zanuck Company, The', 'id': 20004}]",Chain Reaction,1996,11.031,3.8,107,USA,Andrew Davis,50000000,21226204,60209334
135,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0117008,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'TriStar Pictures', 'id': 559}]",Matilda,1996,11.031,3.8,98,USA,Danny DeVito,36000000,33459416,33459416
136,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0116191,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Haft Entertainment', 'id': 1363}, {'name': 'Matchmaker Films', 'id': 1443}]",Emma,1996,11.031,3.8,120,"UK, USA",Douglas McGrath,6000000,22231658,22231658
137,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt0115986,"[{'name': 'Miramax Films', 'id': 14}]",The Crow: City of Angels,1996,11.031,3.8,84,USA,Tim Pope,13000000,17917287,17917287
138,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt0117826,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Tales From The Crypt Holdings', 'id': 69626}, {'name': 'Universal City Studios', 'id': 69627}]",Bordello of Blood,1996,11.031,3.8,87,USA,Gilbert Adler,13000000,5781045,5781045
139,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0117718,"[{'name': 'Castle Rock Entertainment', 'id': 97}]",The Spitfire Grill,1996,11.031,3.8,117,USA,Lee David Zlotoff,6000000,12658486,12658486
140,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0116225,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rysher Entertainment', 'id': 11661}]",Escape from L.A.,1996,11.031,3.8,101,USA,John Carpenter,50000000,25477365,25477365
141,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0115632,"[{'name': 'Miramax', 'id': 53009}, {'name': 'Eleventh Street Production', 'id': 93380}, {'name': 'Jon Kilik', 'id': 93381}]",Basquiat,1996,11.031,3.8,107,USA,Julian Schnabel,3300000,3011195,3011195
142,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0117918,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]",Tin Cup,1996,11.031,3.8,135,USA,Ron Shelton,45000000,53854588,53854588
143,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0116985,"[{'name': 'Pope Productions', 'id': 2974}]",Manny & Lo,1996,11.031,3.8,88,USA,Lisa Krueger,500000,502313,502313
144,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt0115736,"[{'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]",Bound,1996,11.031,3.8,109,USA,"Lana Wachowski, Lilly Wachowski",4500000,3802260,3802260
145,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0116654,"[{'name': 'New Line Cinema', 'id': 12}]",The Island of Dr. Moreau,1996,11.031,3.8,96,USA,"John Frankenheimer, Richard Stanley",40000000,27663982,49627779
146,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",tt0115783,"[{'name': 'Universal Pictures', 'id': 33}]",Bulletproof,1996,11.031,3.8,84,USA,Ernest R. Dickerson,25000000,21576954,22611954
147,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0117011,"[{'name': 'Columbia Pictures', 'id': 5}]",Maximum Risk,1996,11.031,3.8,101,USA,Ringo Lam,25000000,14502483,14502483
148,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0117039,"[{'name': 'Geffen Pictures', 'id': 360}, {'name': 'Warner Bros.', 'id': 6194}]",Michael Collins,1996,11.031,3.8,133,"UK, Ireland, USA",Neil Jordan,25000000,11092559,11135803
149,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0116830,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Metropolitan Filmexport', 'id': 656}]",Last Man Standing,1996,11.031,3.8,101,USA,Walter Hill,67000000,18115927,47267001
150,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0117603,"[{'name': 'New Line Cinema', 'id': 12}]",Set It Off,1996,11.031,3.8,123,USA,F. Gary Gray,9000000,36461139,41590886
151,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0115994,"[{'name': 'Tinderbox Films', 'id': 44774}]",Curdled,1996,11.031,3.8,88,USA,Reb Braddock,2300000,49620,49620
152,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0116259,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Simian Films', 'id': 10153}]",Extreme Measures,1996,11.031,3.8,118,"USA, Canada",Michael Apted,38000000,17380126,17380126
153,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0115862,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Davis Entertainment', 'id': 1302}]",The Chamber,1996,11.031,3.8,113,USA,James Foley,50000000,14551359,22540359
154,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0117791,"[{'name': 'Merchant Ivory Productions', 'id': 20740}]",Surviving Picasso,1996,11.031,3.8,125,USA,James Ivory,16000000,2021348,2021348
155,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0116908,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Forge', 'id': 2980}, {'name': 'The Steve Tisch Company', 'id': 21920}]",The Long Kiss Goodnight,1996,11.031,3.8,121,USA,Renny Harlin,65000000,33447612,89456761
156,"[{'id': 12, 'name': 'Adventure'}]",tt0116409,"[{'name': 'Constellation Films', 'id': 457}, {'name': 'Paramount', 'id': 6033}]",The Ghost and the Darkness,1996,11.031,3.8,110,"Germany, USA",Stephen Hopkins,55000000,38619405,38619405
157,"[{'id': 18, 'name': 'Drama'}]",tt0116404,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]",Get on the Bus,1996,11.031,3.8,120,USA,Spike Lee,2400000,5754249,5754249
158,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0117509,"[{'name': 'Bazmark Films', 'id': 240}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",Romeo + Juliet,1996,11.031,3.8,120,"USA, Mexico",Baz Luhrmann,14500000,46351345,151841661
159,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0117802,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Independent Pictures (II)', 'id': 2833}, {'name': 'The Alfred Shay Company Inc.', 'id': 8824}]",Swingers,1996,11.031,3.8,96,USA,Doug Liman,200000,4555020,4555020
160,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0117665,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}]",Sleepers,1996,11.031,3.8,147,USA,Barry Levinson,44000000,53315285,165615285
