imdb_title_id,title,year,genre,duration,country,language,director,writer,production_company,actors,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt0061747,Hang 'Em High,1968,"Drama, Western",114,USA,English,Ted Post,"Leonard Freeman, Mel Goldberg",Leonard Freeman Production,"Clint Eastwood, Inger Stevens, Ed Begley, Pat Hingle, Ben Johnson, Charles McGraw, Ruth White, Bruce Dern, Alan Hale Jr., Arlene Golonka, James Westerfield, Dennis Hopper, L.Q. Jones, Michael O'Sullivan, Joseph Sirola",1600000,11000000,11000000,129.0,41.0
tt0061852,The Jungle Book,1967,"Animation, Adventure, Family",78,USA,English,Wolfgang Reitherman,"Larry Clemmons, Ralph Wright",Walt Disney Productions,"Phil Harris, Sebastian Cabot, Bruce Reitherman, George Sanders, Sterling Holloway, Louis Prima, J. Pat O'Malley, Verna Felton, Clint Howard, Chad Stuart, Lord Tim Hudson, John Abbott, Ben Wright, Darleen Carr",4000000,141843612,210310084,158.0,126.0
tt0062622,2001: A Space Odyssey,1968,"Adventure, Sci-Fi",149,"UK, USA","English, Russian",Stanley Kubrick,"Stanley Kubrick, Arthur C. Clarke",Metro-Goldwyn-Mayer (MGM),"Keir Dullea, Gary Lockwood, William Sylvester, Daniel Richter, Leonard Rossiter, Margaret Tyzack, Robert Beatty, Sean Sullivan, Douglas Rain, Frank Miller, Bill Weston, Ed Bishop, Glenn Beck, Alan Gifford, Ann Gillis",12000000,60541301,68763373,2013.0,254.0
tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,USA,English,Peter Yates,"Alan Trustman, Harry Kleiner",Solar Productions,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",5500000,511350,511350,360.0,103.0
tt0062824,Coogan's Bluff,1968,"Action, Comedy, Crime",93,USA,English,Don Siegel,"Herman Miller, Dean Riesner",Universal Pictures,"Clint Eastwood, Lee J. Cobb, Susan Clark, Tisha Sterling, Don Stroud, Betty Field, Tom Tully, Melodie Johnson, James Edwards, Rudy Diaz, David Doyle, Louis Zorich, Meg Myles, Marjorie Bennett, Seymour Cassel",1500000,3110000,3110000,95.0,34.0
tt0062994,Funny Girl,1968,"Biography, Comedy, Drama",151,USA,English,William Wyler,"Isobel Lennart, Isobel Lennart",Columbia Pictures,"Barbra Streisand, Omar Sharif, Kay Medford, Anne Francis, Walter Pidgeon, Lee Allen, Mae Questel, Gerald Mohr, Frank Faylen, Mittie Lawrence, Gertrude Flynn, Penny Santon, John Harmon, Thordis Brandt, Bettina Brenna",14100000,52223306,52224263,90.0,55.0
tt0063227,The Lion in Winter,1968,"Biography, Drama, History",134,"UK, USA",English,Anthony Harvey,"James Goldman, James Goldman",Haworth Productions,"Peter O'Toole, Katharine Hepburn, Anthony Hopkins, John Castle, Nigel Terry, Timothy Dalton, Jane Merrow, Nigel Stock, Kenneth Ives, O.Z. Whitehead, Fran Stafford, Ella More, Kenneth Griffith, Henry Woolf, Karol Hagar",4000000,18177,18177,184.0,55.0
tt0063350,Night of the Living Dead,1968,Horror,96,USA,English,George A. Romero,"John A. Russo, George A. Romero",Image Ten,"Duane Jones, Judith O'Dea, Karl Hardman, Marilyn Eastman, Keith Wayne, Judith Ridley, Kyra Schon, Charles Craig, S. William Hinzman, George Kosana, Frank Doak, Bill Cardille, A.C. McDonald, Samuel R. Solito, Mark Ricci",114000,236452,236452,630.0,231.0
tt0063374,The Odd Couple,1968,Comedy,105,USA,English,Gene Saks,"Neil Simon, Neil Simon",Paramount Pictures,"Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman, David Sheiner, Larry Haines, Monica Evans, Carole Shelley, Iris Adrian",1200000,44527234,44527234,127.0,68.0
tt0063442,Planet of the Apes,1968,"Adventure, Sci-Fi",112,USA,English,Franklin J. Schaffner,"Michael Wilson, Rod Serling",APJAC Productions,"Charlton Heston, Roddy McDowall, Kim Hunter, Maurice Evans, James Whitmore, James Daly, Linda Harrison, Robert Gunner, Lou Wagner, Woodrow Parfrey, Jeff Burton, Buck Kartalian, Norman Burton, Wright King, Paul Lambert",5800000,32589624,32595984,431.0,147.0
tt0063462,The Producers,1967,"Comedy, Music",88,USA,"English, German",Mel Brooks,Mel Brooks,Crossbow Productions,"Estelle Winwood, RenÄ‚Â©e Taylor, David Patch, William Hickey, Barney Martin, Shimen Ruskin, Frank Campanella, Josip Elic, Madelyn Cates, John Zoller, Brutus Peck, Anne Ives, Amelie Barleon, Lisa Kirk, Nell Harrison",941000,328673,375143,259.0,92.0
tt0064115,Butch Cassidy and the Sundance Kid,1969,"Biography, Crime, Drama",110,USA,"English, Spanish",George Roy Hill,William Goldman,Campanile Productions,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin, Henry Jones, Jeff Corey, George Furth, Cloris Leachman, Ted Cassidy, Kenneth Mars, Donnelly Rhodes, Jody Gilbert, Timothy Scott, Don Keefer, Charles Dierkop",6000000,102308889,102310639,393.0,102.0
tt0064276,Easy Rider,1969,"Adventure, Drama",95,USA,"English, Spanish, Greek, Ancient (to 1453)",Dennis Hopper,"Peter Fonda, Dennis Hopper",Pando Company Inc.,"Peter Fonda, Dennis Hopper, Antonio Mendoza, Phil Spector, Mac Mashourian, Warren Finnerty, Tita Colorado, Luke Askew, Luana Anders, Sabrina Scharf, Sandy Brown Wyeth, Robert Walker Jr., Robert Ball, Carmen Phillips, Ellie Wood Walker",360000,123276,123276,403.0,123.0
tt0064418,"Hello, Dolly!",1969,"Adventure, Comedy, Musical",146,USA,English,Gene Kelly,"Michael Stewart, Thornton Wilder",Chenault Productions,"Barbra Streisand, Walter Matthau, Michael Crawford, Marianne McAndrew, Danny Lockin, E.J. Peaker, Joyce Ames, Tommy Tune, Judy Knaiz, David Hurst, Fritz Feld, Richard Collier, J. Pat O'Malley, Louis Armstrong",25000000,400881,400881,120.0,32.0
tt0064665,Midnight Cowboy,1969,"Drama, Western",113,USA,"English, Italian",John Schlesinger,"Waldo Salt, James Leo Herlihy",Jerome Hellman Productions,"Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver, Brenda Vaccaro, Barnard Hughes, Ruth White, Jennifer Salt, Gilman Rankin, Gary Owens, T. Tom Marlow, George Eppersen, Al Scott, Linda Davis, J.T. Masters",3600000,44785053,44801177,371.0,119.0
tt0064782,Paint Your Wagon,1969,"Comedy, Drama, Musical",164,USA,English,Joshua Logan,"Alan Jay Lerner, Alan Jay Lerner",Alan Jay Lerner Productions,"Lee Marvin, Clint Eastwood, Jean Seberg, Harve Presnell, Ray Walston, Tom Ligon, Alan Dexter, William O'Connell, Benny Baker, Alan Baxter, Paula Trueman, Robert Easton, Geoffrey Norman, H.B. Haggerty, Terry Jenkins",20000000,14500000,14500000,118.0,24.0
tt0065134,Two Mules for Sister Sara,1970,"Adventure, Romance, War",116,"Mexico, USA","English, Spanish, French, Latin",Don Siegel,"Budd Boetticher, Albert Maltz",The Malpaso Company,"Shirley MacLaine, Clint Eastwood, Manolo FÄ‚Ë‡bregas, Alberto Morin, Armando Silvestre, John Kelly, David Povall, Ada Carrasco, Pancho CÄ‚Ĺ‚rdova, JosÄ‚Â© ChÄ‚Ë‡vez, Pedro GalvÄ‚Ë‡n, JosÄ‚Â© Ä‚ďż˝ngel Espinosa 'Ferrusquilla', Enrique Lucero, Aurora MuÄ‚Â±oz, Xavier Marc",2500000,5050000,5050000,76.0,36.0
tt0065207,Where Eagles Dare,1968,"Action, Adventure, War",158,"UK, USA","English, German",Brian G. Hutton,"Alistair MacLean, Alistair MacLean",Gershwin-Kastner Productions,"Richard Burton, Clint Eastwood, Mary Ure, Patrick Wymark, Michael Hordern, Donald Houston, Peter Barkworth, William Squire, Robert Beatty, Brook Williams, Neil McCarthy, Vincent Ball, Anton Diffring, Ferdy Mayne, Derren Nesbitt",7700000,7100000,7100000,255.0,54.0
tt0065214,The Wild Bunch,1969,"Action, Adventure, Western",135,USA,"English, Spanish, German",Sam Peckinpah,"Walon Green, Sam Peckinpah",Warner Brothers/Seven Arts,"William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien, Warren Oates, Jaime SÄ‚Ë‡nchez, Ben Johnson, Emilio FernÄ‚Ë‡ndez, Strother Martin, L.Q. Jones, Albert Dekker, Bo Hopkins, Dub Taylor, Paul Harper, Jorge Russek",6244087,638641,638641,313.0,118.0
tt0065377,Airport,1970,"Action, Drama, Thriller",137,USA,"English, Italian","George Seaton, Henry Hathaway","Arthur Hailey, George Seaton",Universal Pictures,"Burt Lancaster, Dean Martin, Jean Seberg, Jacqueline Bisset, George Kennedy, Helen Hayes, Van Heflin, Maureen Stapleton, Barry Nelson, Dana Wynter, Lloyd Nolan, Barbara Hale, Gary Collins, John Findlater, Jessie Royce Landis",10000000,100489151,100489151,183.0,71.0
tt0065421,The AristoCats,1970,"Animation, Adventure, Comedy",78,USA,English,Wolfgang Reitherman,"Larry Clemmons, Vance Gerry",Walt Disney Productions,"Phil Harris, Eva Gabor, Sterling Holloway, Scatman Crothers, Paul Winchell, Lord Tim Hudson, Vito Scotti, Thurl Ravenscroft, Dean Clark, Liz English, Gary Dubin, Nancy Kulp, Pat Buttram, George Lindsey, Monica Evans",4000000,35452658,35459543,125.0,109.0
tt0065462,Beneath the Planet of the Apes,1970,"Action, Adventure, Sci-Fi",95,USA,English,Ted Post,"Paul Dehn, Mort Abrahams",Twentieth Century Fox,"James Franciscus, Kim Hunter, Maurice Evans, Linda Harrison, Paul Richards, Victor Buono, James Gregory, Jeff Corey, Natalie Trundy, Thomas Gomez, Don Pedro Colley, David Watson, Tod Andrews, Eldon Burke, Gregory Sierra",3000000,18999718,18999718,168.0,64.0
tt0065488,The Boys in the Band,1970,Drama,118,USA,English,William Friedkin,"Mart Crowley, Mart Crowley",Cinema Center Films,"Kenneth Nelson, Frederick Combs, Cliff Gorman, Laurence Luckinbill, Keith Prentice, Peter White, Reuben Greene, Robert La Tourneaux, Leonard Frey",5500000,2695,2695,79.0,31.0
tt0065916,Joe,1970,"Drama, Thriller",107,USA,English,John G. Avildsen,Norman Wexler,Cannon Group,"Susan Sarandon, Patrick McDermott, Tim Lewis, Estelle Omens, Bob O'Connell, Marlene Warfield, Dennis Patrick, Audrey Caire, Mary Case, Jenny Paine, Peter Boyle, Reid Cruickshanks, Rudy Churney, K Callan, Robert Emerick",106000,19319254,19319254,65.0,32.0
tt0065938,Kelly's Heroes,1970,"Adventure, Comedy, War",144,USA,"English, French, German",Brian G. Hutton,Troy Kennedy-Martin,Metro-Goldwyn-Mayer (MGM),"Clint Eastwood, Telly Savalas, Don Rickles, Carroll O'Connor, Donald Sutherland, Gavin MacLeod, Hal Buckley, Stuart Margolin, Jeff Morris, Richard Davalos, Perry Lopez, Tom Troupe, Harry Dean Stanton, Dick Balduzzi, Gene Collins",4000000,5200000,5200000,198.0,43.0
tt0065988,Little Big Man,1970,"Adventure, Comedy, Drama",139,USA,English,Arthur Penn,"Thomas Berger, Calder Willingham",Cinema Center Films,"Dustin Hoffman, Faye Dunaway, Chief Dan George, Martin Balsam, Richard Mulligan, Jeff Corey, Aimee Eccles, Kelly Jean Peters, Carole Androsky, Robert Little Star, Cal Bellini, Ruben Moreno, Steve Shemayne, William Hickey, James Anderson",15000000,31559552,31559552,119.0,58.0
tt0066011,Love Story,1970,"Drama, Romance",100,USA,English,Arthur Hiller,Erich Segal,Paramount Pictures,"Ali MacGraw, Ryan O'Neal, John Marley, Ray Milland, Russell Nype, Katharine Balfour, Sydney Walker, Robert Modica, Walker Daniels, Tommy Lee Jones, John Merensky, Andrew Duncan, Charlotte Ford, Sudie Bond, Julie Garfield",2200000,106397186,106397186,167.0,50.0
tt0066026,MASH,1970,"Comedy, Drama, War",116,USA,"English, Japanese, Korean",Robert Altman,"Richard Hooker, Ring Lardner Jr.",Aspen Productions (I),"Donald Sutherland, Elliott Gould, Tom Skerritt, Sally Kellerman, Robert Duvall, Roger Bowen, Rene Auberjonois, David Arkin, Jo Ann Pflug, Gary Burghoff, Fred Williamson, Michael Murphy, Indus Arthur, Ken Prymus, Bobby Troup",3500000,81600000,81600000,246.0,121.0
tt0066181,On a Clear Day You Can See Forever,1970,"Comedy, Drama, Fantasy",129,USA,English,Vincente Minnelli,"Alan Jay Lerner, Alan Jay Lerner",Paramount Pictures,"Barbra Streisand, Yves Montand, Bob Newhart, Larry Blyden, Simon Oakland, Jack Nicholson, John Richardson, Pamela Brown, Irene Handl, Roy Kinnear, Peter Crowcroft, Byron Webster, Mabel Albertson, Laurie Main, Kermit Murdock",10000000,14000000,14000000,51.0,31.0
tt0066206,Patton,1970,"Biography, Drama, War",172,USA,"English, German, French, Russian, Arabic, Italian",Franklin J. Schaffner,"Francis Ford Coppola, Edmund H. North",Twentieth Century Fox,"George C. Scott, Karl Malden, Stephen Young, Michael Strong, Carey Loftin, Albert Dumortier, Frank Latimore, Morgan Paull, Karl Michael Vogler, Bill Hickman, Pat Zurica, James Edwards, Lawrence Dobkin, David Bauer, John Barrie",12000000,61749765,61749765,277.0,120.0
tt0066434,THX 1138,1971,"Drama, Sci-Fi, Thriller",86,USA,English,George Lucas,"George Lucas, George Lucas",American Zoetrope,"Robert Duvall, Donald Pleasence, Don Pedro Colley, Maggie McOmie, Ian Wolfe, Marshall Efron, Sid Haig, John Pearce, Irene Cagen, Gary Alan Marsh, John Seaton, Eugene I. Stillman, Jack Walsh, Mark Lawhead, Robert Feero",777000,2437000,2437000,223.0,85.0
tt0066921,A Clockwork Orange,1971,"Crime, Drama, Sci-Fi",136,"UK, USA",English,Stanley Kubrick,"Stanley Kubrick, Anthony Burgess",Warner Bros.,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke, John Clive, Adrienne Corri, Carl Duering, Paul Farrell, Clive Francis, Michael Gover, Miriam Karlin, James Marcus, Aubrey Morris, Godfrey Quigley, Sheila Raynor",2200000,26589355,26903440,1481.0,168.0
tt0066999,Dirty Harry,1971,"Action, Crime, Thriller",102,USA,English,Don Siegel,"Harry Julian Fink, Rita M. Fink",The Malpaso Company,"Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon, Andrew Robinson, John Larch, John Mitchum, Mae Mercer, Lyn Edgington, Ruth Kobart, Woodrow Parfrey, Josef Sommer, William Paterson, James Nolan, Maurice Argent",4000000,35976000,35976000,338.0,136.0
tt0067065,Escape from the Planet of the Apes,1971,"Action, Sci-Fi",98,USA,English,Don Taylor,"Paul Dehn, Pierre Boulle",Twentieth Century Fox,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy, Eric Braeden, William Windom, Sal Mineo, Albert Salmi, Jason Evers, John Randolph, Harry Lauter, M. Emmet Walsh, Roy Glenn, Peter Forster, Norman Burton",2500000,12348905,12348905,107.0,62.0
tt0067093,Fiddler on the Roof,1971,"Drama, Family, Musical",181,USA,"English, Hebrew, Russian",Norman Jewison,"Sholom Aleichem, Arnold Perl",The Mirisch Production Company,"Topol, Norma Crane, Leonard Frey, Molly Picon, Paul Mann, Rosalind Harris, Michele Marsh, Neva Small, Paul Michael Glaser, Ray Lovelock, Elaine Edwards, Candy Bonstein, Shimen Ruskin, Zvee Scooler, Louis Zorich",9000000,10404330,10404330,162.0,71.0
tt0067116,The French Connection,1971,"Action, Crime, Drama",104,USA,"English, French",William Friedkin,"Ernest Tidyman, Robin Moore",Philip D'Antoni Productions,"Gene Hackman, Fernando Rey, Roy Scheider, Tony Lo Bianco, Marcel Bozzuffi, FrÄ‚Â©dÄ‚Â©ric de Pasquale, Bill Hickman, Ann Rebbot, Harold Gary, Arlene Farber, Eddie Egan, AndrÄ‚Â© Ernotte, Sonny Grosso, Benny Marino, Patrick McDermott",1800000,51700000,51700000,311.0,159.0
tt0067328,The Last Picture Show,1971,Drama,118,USA,English,Peter Bogdanovich,"Larry McMurtry, Peter Bogdanovich",Columbia Pictures,"Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson, Cloris Leachman, Ellen Burstyn, Eileen Brennan, Clu Gulager, Sam Bottoms, Sharon Ullrick, Randy Quaid, Joe Heathcock, Bill Thurman, Barc Doyle, Jessie Lee Fulton",1300000,29133000,29146131,185.0,91.0
tt0067454,Multiple Maniacs,1970,"Comedy, Crime, Horror",91,USA,English,John Waters,John Waters,Dreamland,"Divine, David Lochary, Mary Vivian Pearce, Mink Stole, Cookie Mueller, Edith Massey, Susan Lowe, Rick Morrow, Howard Gruber, Paul Swift, Vincent Peranio, Jim Thompson, Dee Vitolo, Ed Peranio, Bob Skidmore",5000,33036,38403,35.0,43.0
tt0067515,Octaman,1971,"Sci-Fi, Horror",79,"Mexico, USA",English,Harry Essex,Harry Essex,Filmers Guild,"Pier Angeli, Kerwin Mathews, Jeff Morrow, David Essex, Jerome Guardino, Robert Warner, Norman Fields, Jax Jason Carroll, Wally Rose, Buck Kartalian, Richard Cohen, Samuel Peloso, Read Morgan",250000,280710,280710,29.0,29.0
tt0067588,Play Misty for Me,1971,"Drama, Thriller",102,USA,English,Clint Eastwood,"Jo Heims, Dean Riesner",The Malpaso Company,"Clint Eastwood, Jessica Walter, Donna Mills, John Larch, Jack Ging, Irene Hervey, James McEachin, Clarice Taylor, Don Siegel, Duke Everts, George Fargo, Mervin W. Frates, Tim Frawley, Otis Kadani, Britt Lind",725000,10600000,10600000,173.0,69.0
tt0067927,Vanishing Point,1971,"Action, Crime, Thriller",99,USA,English,Richard C. Sarafian,"Guillermo Cabrera Infante, Malcolm Hart",Cupid Productions,"Barry Newman, Cleavon Little, Charlotte Rampling, Dean Jagger, Victoria Medlin, Paul Koslo, Robert Donner, Timothy Scott, Gilda Texter, Anthony James, Arthur Malet, Karl Swenson, Severn Darden, Delaney & Bonnie & Friends, Lee Weaver",1585000,12442673,12442673,172.0,105.0
tt0067961,Wanda,1970,"Crime, Drama",102,USA,English,Barbara Loden,Barbara Loden,Foundation for Filmakers,"Barbara Loden, Michael Higgins, Dorothy Shupenes, Peter Shupenes, Jerome Thier, Marian Thier, Anthony Rotell, M.L. Kennedy, Gerald Grippo, Milton Gittleman, Lila Gittleman, Arnold Kanig, Joe Dennis, Charles Dosinan, Jack Ford",115000,51713,108522,32.0,51.0
tt0067992,Willy Wonka & the Chocolate Factory,1971,"Family, Fantasy, Musical",100,"USA, East Germany, West Germany","English, French, German, Italian",Mel Stuart,"Roald Dahl, Roald Dahl",Wolper Pictures Ltd.,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear, Julie Dawn Cole, Leonard Stone, Denise Nickerson, Nora Denney, Paris Themmen, Ursula Reit, Michael Bollner, Diana Sowle, Aubrey Woods, David Battley, GÄ‚Ä˝nter Meisner",3000000,526633,526633,391.0,87.0
tt0068408,Conquest of the Planet of the Apes,1972,"Action, Sci-Fi",88,USA,English,J. Lee Thompson,"Paul Dehn, Pierre Boulle",Twentieth Century Fox,"Roddy McDowall, Don Murray, Ricardo Montalban, Natalie Trundy, Severn Darden, Hari Rhodes, Lou Wagner, John Randolph, Asa Maynor, H.M. Wynant, David Chow, Buck Kartalian, John Dennis, Paul Comi, Gordon Jump",1700000,9043472,9043472,104.0,66.0
tt0068555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,88,USA,"English, Italian",Woody Allen,"David Reuben, Woody Allen",Brodsky-Gould Productions,"Woody Allen, John Carradine, Lou Jacobi, Louise Lasser, Anthony Quayle, Tony Randall, Lynn Redgrave, Burt Reynolds, Gene Wilder, Jack Barry, Erin Fleming, Elaine Giftos, Toni Holt Kramer, Robert Q. Lewis, Heather MacRae",2000000,18016290,18090065,88.0,59.0
tt0068646,The Godfather,1972,"Crime, Drama",175,USA,"English, Italian, Latin",Francis Ford Coppola,"Mario Puzo, Francis Ford Coppola",Paramount Pictures,"Marlon Brando, Al Pacino, James Caan, Richard S. Castellano, Robert Duvall, Sterling Hayden, John Marley, Richard Conte, Al Lettieri, Diane Keaton, Abe Vigoda, Talia Shire, Gianni Russo, John Cazale, Rudy Bond",6000000,134966411,246120974,3362.0,241.0
tt0068699,High Plains Drifter,1973,"Drama, Mystery, Western",105,USA,English,Clint Eastwood,Ernest Tidyman,The Malpaso Company,"Clint Eastwood, Verna Bloom, Marianna Hill, Mitchell Ryan, Jack Ging, Stefan Gierasch, Ted Hartley, Billy Curtis, Geoffrey Lewis, Scott Walker, Walter Barnes, Paul Brinegar, Richard Bull, Robert Donner, John Hillerman",5500000,15700000,15706540,196.0,89.0
tt0069113,The Poseidon Adventure,1972,"Action, Adventure, Drama",117,USA,"English, Hebrew",Ronald Neame,"Paul Gallico, Stirling Silliphant",Twentieth Century Fox,"Gene Hackman, Ernest Borgnine, Red Buttons, Carol Lynley, Roddy McDowall, Stella Stevens, Shelley Winters, Jack Albertson, Pamela Sue Martin, Arthur O'Connell, Eric Shea, Fred Sadoff, Sheila Allen, Jan Arvan, Byron Webster",5000000,84563118,84563118,268.0,84.0
tt0069495,"What's Up, Doc?",1972,Comedy,94,USA,English,Peter Bogdanovich,"Buck Henry, David Newman",Warner Bros.,"Barbra Streisand, Ryan O'Neal, Madeline Kahn, Kenneth Mars, Austin Pendleton, Michael Murphy, Philip Roth, Sorrell Booke, Stefan Gierasch, Mabel Albertson, Liam Dunn, John Hillerman, George Morfogen, Graham Jarvis, Randy Quaid",4000000,66000000,66000000,164.0,41.0
