,year,duration,budget,usa_gross_income,worldwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income,Director_movies
4041,2002,98,3500000,2841,2841,13.493,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,19716,2
4042,2009,90,10000000,19716,19716,15.209,-2.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47275695,19716,2
4043,1999,84,2000000,6033999,6033999,12.611,4.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6033999,25399945,2
4044,2007,84,10000000,16472961,25399945,15.626,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,569651467,25399945,2
4045,2002,88,13000000,29760152,31167388,13.493,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277448382,31167388,1
4046,2001,95,11000000,13558739,23430766,13.262,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277448382,23430766,1
4047,2001,102,46000000,93607673,138307673,13.262,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,277448382,138307673,3
4048,2006,113,37665000,12512886,14655628,15.338,2.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,277448382,138307673,3
4049,2004,99,60000000,73780539,96593018,14.406,3.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277448382,138307673,3
4050,2002,80,16000000,40388794,43411001,13.493,1.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277448382,43411001,1
4051,2014,123,15000000,35893537,123726688,16.912,2.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,203427584,123726688,1
4052,1999,85,10000000,292152,292152,12.611,4.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292152,292152,1
4053,2000,140,12800000,4184036,40031879,13.130999999999998,4.1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40031879,40031879,2
4054,2005,139,14200000,78378,674918,14.913,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40031879,40031879,2
4055,2001,106,137000000,32131830,85131830,13.262,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85131830,85131830,1
4056,1999,106,10000000,929606,1281813,12.611,4.8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1281813,1281813,1
4057,2000,82,3000000,4159986,4775009,13.130999999999998,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4775009,4775009,1
4058,1999,83,45000000,10667893,10667893,12.611,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10667893,10667893,1
4059,1999,94,4000000,2924635,2924635,12.611,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10667893,2924635,1
4060,2000,90,24000000,5108820,12591270,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12591270,12591270,2
4061,2007,95,9000000,2956339,3826568,15.626,1.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3826568,12591270,2
4062,2000,95,16000000,146193,146193,13.130999999999998,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146193,146193,1
4063,1999,85,1200000,2205627,2595216,12.611,4.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2595216,2595216,3
4064,2005,96,900000,381420,381420,14.913,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5969708,2595216,3
4065,2007,87,1000000,18445,33723,15.626,1.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33723,2595216,3
4066,2000,131,4000000,28149,28149,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28149,28149,1
4067,2001,91,1000000,2276602,2276602,13.262,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2276602,2276602,1
4068,2004,122,7000000,6605592,24716440,14.406,3.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24716440,24716440,2
4069,2019,118,15000000,11901145,18019198,19.073,2.3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18019198,24716440,2
4070,2010,97,12000000,123570,6814789,15.599,2.6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24716440,44664690,3
4071,2019,120,50000000,21903748,44664690,19.073,2.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,829746820,44664690,3
4072,2008,108,30000000,11008770,22211426,15.605,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,82391145,44664690,3
4073,2000,103,225000,1032075,1032075,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1032075,1032075,1
4074,2001,95,5000000,16025437,19260537,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19260537,19260537,3
4075,2001,108,5000000,517872,621592,13.262,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11792542,19260537,3
4076,2009,105,9000000,70066,1034214,15.209,-2.5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,274470394,19260537,3
4077,2002,85,10000000,33253609,33526835,13.493,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58292295,33526835,2
4078,2009,85,10000000,9069,9069,15.209,-2.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55030051,33526835,2
4079,1999,81,60000,140539099,248639099,12.611,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,248639099,248639099,1
4080,2003,95,7000000,8000,369194,13.879,2.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15910104,369194,1
4081,2005,106,750000,21398,21398,14.913,3.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15910104,21398,1
4082,1999,107,2500000,1302067,1302067,12.611,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1302067,1302067,1
4083,2010,104,2000000,977772,1205257,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1302067,1205257,3
4084,2006,76,300000,255923,301047,15.338,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301047,1205257,3
4085,2008,80,200000,865695,1192995,15.605,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1192995,1205257,3
4086,2000,106,2000000,19823,19823,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19823,19823,1
4087,2000,91,11000000,20069008,24419914,13.130999999999998,4.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24419914,24419914,1
4088,1999,77,5000000,19440089,19440089,12.611,4.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186303759,19440089,1
4089,2000,77,30000000,45554533,96159800,13.130999999999998,4.1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,186303759,96159800,1
4090,2001,82,23000000,36706141,44460850,13.262,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186303759,44460850,1
4091,2002,72,20000000,48430258,115121981,13.493,1.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186303759,115121981,1
4092,2003,72,20000000,47901582,186303759,13.879,2.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186303759,186303759,1
4093,2004,73,10000000,6491969,6491969,14.406,3.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186303759,6491969,1
4094,2001,93,13000000,5142576,16171098,13.262,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16171098,16171098,1
4095,1999,105,1300000,367098,367098,12.611,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,367098,367098,1
4096,2000,90,2500000,2000,2000,13.130999999999998,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,2000,1
4097,2000,93,4500000,1248746,1248746,13.130999999999998,4.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1248746,1248746,1
4098,2000,88,38000000,13023075,13105853,13.130999999999998,4.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13105853,13105853,1
4099,2003,119,12000000,4750602,23726793,13.879,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23726793,23726793,1
4100,1999,91,5250000,10155690,10155690,12.611,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10155690,10155690,1
4101,2000,112,14000000,3157348,3169930,13.130999999999998,4.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10155690,3169930,1
4102,2005,101,4000000,866999,866999,14.913,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10155690,866999,1
4103,2009,84,2900000,242578,296557,15.209,-2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10155690,296557,1
4104,2009,88,150000000,119436770,292817841,15.209,-2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292817841,292817841,1
4105,2000,135,10000000,3043284,5164404,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5164404,5164404,1
4106,1999,88,170000,856,856,12.611,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,856,1
4107,2001,109,30000000,36849,280777,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,280777,280777,1
4108,2006,91,4000000,7836393,10639686,15.338,2.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11242521,10639686,1
4109,2001,100,250000,907835,1104408,13.262,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1104408,1104408,1
4110,1999,100,8000000,12614346,12614346,12.611,4.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12614346,12614346,1
4111,2001,104,22000000,6047691,6047691,13.262,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12614346,6047691,2
4112,2006,88,1000000,884,884,15.338,2.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,884,6047691,2
4113,2000,97,30000000,28946615,47267829,13.130999999999998,4.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47267829,47267829,1
4114,2000,99,2000000,11384,114015,13.130999999999998,4.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,114015,114015,1
4115,2002,76,34000000,23586598,23833131,13.493,1.7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92938755,23833131,1
4116,2000,85,19000000,15933506,19748009,13.130999999999998,4.1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19748009,19748009,1
4117,2001,94,13500000,517262,517262,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,517262,517262,1
4118,2000,95,1500000,268117,268117,13.130999999999998,4.1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,268117,268117,1
4119,2001,109,5250000,568762,595005,13.262,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9448644,595005,1
4120,2000,107,7300000,49894,73510,13.130999999999998,4.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22428990,73510,1
4121,2000,109,1800000,3059834,3171273,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3171273,3171273,1
4122,2007,84,8600000,14377198,32685679,15.626,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,425368238,32685679,1
4123,2006,117,14000000,11242801,20718608,15.338,2.9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,425368238,20718608,1
4124,2006,90,7000000,1675241,3572632,15.338,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425368238,3572632,2
4125,2001,106,6500000,1435016,2006391,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7875862,3572632,2
4126,2005,80,30000000,61530390,133791324,14.913,3.5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425368238,133791324,1
4127,2006,90,20500000,20264436,29907685,15.338,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,425368238,29907685,1
4128,2008,115,50000000,166003,7033683,15.605,-0.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,425368238,7033683,1
4129,2009,90,3900000,688529,960828,15.209,-2.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425368238,960828,2
4130,2015,96,15000000,6075,933847,17.404,2.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933847,960828,2
4131,2006,85,20000000,7438000,27450189,15.338,2.9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425368238,27450189,1
4132,2010,90,4000000,55125,143485,15.599,2.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425368238,143485,1
4133,2016,118,12000000,51738905,140312928,17.689,1.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425368238,140312928,1
4134,2000,86,500000,1115313,1162001,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1162001,1162001,2
4135,2004,73,1500000,192186,192186,14.406,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,44495281,1162001,2
4136,2000,91,6000000,49136,49136,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49136,49136,1
4137,2000,86,13000000,1247949,1247949,13.130999999999998,4.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1247949,1247949,1
4138,2000,93,200000,1161843,1161843,13.130999999999998,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75511123,15778152,3
4139,2002,103,800000,881950,881950,13.493,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75511123,15778152,3
4140,2005,105,4000000,15778152,15778152,14.913,3.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,75511123,15778152,3
4141,2001,84,17000000,3111545,4299141,13.262,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4299141,4299141,1
4142,2001,96,3000000,279225,279225,13.262,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,279225,279225,1
4143,1999,105,200000,83372,83372,12.611,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83372,83372,1
4144,2001,109,100000,60902,60902,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60902,704955,2
4145,2018,129,1200000,704955,704955,18.638,2.9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,704955,704955,2
4146,2002,96,10000000,6080065,6282446,13.493,1.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6282446,6282446,1
4147,2000,108,300000,2637726,2637726,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2637726,2637726,3
4148,2001,119,1000000,852206,852206,13.262,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2637726,2637726,3
4149,2005,128,800000,203144,203144,14.913,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203144,2637726,3
4150,2003,101,16000000,14195227,14308132,13.879,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,569651467,47096206,2
4151,2005,90,15000000,31726995,47096206,14.913,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,368744044,47096206,2
4152,2005,129,25000000,33579797,82466670,14.913,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,569651467,82466670,1
4153,2006,126,28000000,14426251,16800438,15.338,2.9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,56032889,2
4154,2010,113,16000000,19068240,56032889,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,829746820,56032889,2
4155,2009,79,30000000,31749894,48428063,15.209,-2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,48428063,1
4156,2008,107,15000000,7800824,33394440,15.605,-0.1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,159210164,3
4157,2012,110,15000000,15024049,19422261,16.197,2.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134409025,159210164,3
4158,2017,115,15000000,54513740,159210164,18.108,2.4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159210164,159210164,3
4159,2014,96,60000000,50837305,108255770,16.912,2.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,108255770,1
4160,2007,102,11000000,121994,1783190,15.626,1.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,569651467,12448676,2
4161,2016,133,90000000,8224288,12448676,17.689,1.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12448676,12448676,2
4162,2010,106,4000000,20811365,34758951,15.599,2.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,569651467,34758951,1
4163,2011,114,25000000,19490041,27122040,15.841,1.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,27122040,1
4164,2012,101,10000000,7078738,9636289,16.197,2.2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,145018230,3
4165,2015,103,3200000,4267218,5425148,17.404,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27038732,145018230,3
4166,2019,110,20000000,104718230,145018230,19.073,2.3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145018230,145018230,3
4167,2010,105,20000000,35606376,67876281,15.599,2.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,569651467,67876281,2
4168,2014,122,15000000,17237855,36233517,16.912,2.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,694394724,67876281,2
4169,2011,107,15000000,13843771,59389433,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,569651467,59389433,2
4170,2009,100,7500000,12574914,26096852,15.209,-2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68968688,59389433,2
4171,2012,92,60000000,56003051,107139399,16.197,2.2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,107139399,1
4172,2013,96,15000000,5750401,6331939,16.495,1.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,569651467,9732621,2
4173,2019,149,45000000,5332621,9732621,19.073,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78988148,9732621,2
4174,2015,125,40000000,166167230,569651467,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,569651467,569651467,1
4175,2018,124,25000000,16468499,46672564,18.638,2.9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,569651467,46672564,1
4176,2016,101,60000000,48023088,69929545,17.689,1.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,467989645,2
4177,2018,114,135000000,127195589,467989645,18.638,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,467989645,467989645,2
4178,2016,116,22500000,10663357,30311857,17.689,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,569651467,30311857,2
4179,2009,99,7000000,9176000,24964890,15.209,-2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24964890,30311857,2
4180,2018,115,11000000,6788692,11853081,18.638,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,569651467,58980521,2
4181,2015,108,5000000,43787265,58980521,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,255485178,58980521,2
4182,2001,97,700000,1138836,1846059,13.262,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1846059,67234188,3
4183,2005,94,400000,96464,119195,14.913,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193968,67234188,3
4184,2017,112,33000000,36249674,67234188,18.108,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134409025,67234188,3
4185,2000,106,600000,173599,173599,13.130999999999998,4.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173599,17644496,4
4186,2009,100,2500000,352810,352810,15.209,-2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352810,17644496,4
4187,2015,120,2300000,12985600,14394643,17.404,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14394643,17644496,4
4188,2017,112,5000000,14682684,17644496,18.108,2.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17644496,17644496,4
4189,2001,112,5000000,258771,2381183,13.262,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2381183,2381183,1
4190,2001,116,5000000,36992,36992,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,36992,36992,1
4191,2001,87,1500000,14600,14600,13.262,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14600,14600,1
4192,2002,92,2000000,28454,28454,13.493,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28454,28454,1
4193,2004,92,1000000,14460,14460,14.406,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14460,14460,1
4194,2001,98,1500000,416925,1309316,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1309316,1309316,1
4195,2001,95,6000000,3067312,3644200,13.262,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11792542,5516192,3
4196,2006,101,2000000,1985292,5516192,15.338,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5516192,5516192,3
4197,2010,91,5000000,2229058,5132850,15.599,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14311701,5516192,3
4198,2001,101,3000000,8823109,10031529,13.262,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10031529,10031529,3
4199,2005,104,14000000,1180560,6856989,14.913,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6856989,10031529,3
4200,2012,99,6000000,1066471,2711379,16.197,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14659448,10031529,3
4201,2001,113,7000000,4720371,4760014,13.262,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4760014,4760014,1
4202,2001,99,15000000,23662,121258,13.262,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121258,1946254,2
4203,2012,95,12000000,66351,1946254,16.197,2.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1946254,1946254,2
4204,2003,79,1000000,280351,280351,13.879,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,287553595,280351,1
4205,2000,86,30000,16918,16918,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16918,16918,2
4206,2008,88,1200000,6534,6534,15.605,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6534,16918,2
4207,2001,90,300000,10133,10133,13.262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10133,10133,2
4208,2005,78,250000,3105,3105,14.913,3.5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,10133,2
4209,2002,99,4000000,563711,563711,13.493,1.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,368744044,563711,2
4210,2007,93,8500000,18901,18901,15.626,1.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18901,563711,2
4211,2006,95,15000000,7802450,12834936,15.338,2.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,368744044,863756051,4
4212,2010,96,2500000,327716,422618,15.599,2.6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60427839,863756051,4
4213,2014,121,170000000,333176600,772776600,16.912,2.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797800564,863756051,4
4214,2017,136,200000000,389813101,863756051,18.108,2.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797800564,863756051,4
4215,2008,95,10000000,7563670,21458111,15.605,-0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,368744044,21458111,1
4216,2012,90,3000000,3010,921752,16.197,2.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,368744044,921752,1
4217,2014,93,20000000,4571,118263,16.912,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368744044,118263,1
4218,2000,82,5000000,9631153,16643191,13.130999999999998,4.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16643191,16643191,1
